Brand Name,Generic Name,Tot_Mftr,Manufacturer,2017 Total Spending,2017 Total Dosage Units,2017 Total Claims,"2017 Total 
Beneficiaries",2017 Average Spending Per Dosage Unit (Weighted),"2017 Average 
Spending Per Claim","2017 Average 
Spending Per Beneficiary","2017 Outlier 
Flag",2018 Total Spending,2018 Total Dosage Units,2018 Total Claims,"2018 Total 
Beneficiaries",2018 Average Spending Per Dosage Unit (Weighted),"2018 Average 
Spending Per Claim","2018 Average 
Spending Per Beneficiary","2018 Outlier 
Flag"
Metoprolol Succinate,Metoprolol Succinate,1,"Gsms, Inc.",3738.24,5722,154,47,0.655219478,24.27428571,79.53702128,0,841.76,1384,31,14,0.636455585,27.15354839,60.12571429,1
Metoprolol Succinate,Metoprolol Succinate,1,Dr.Reddy'S Lab,130564445.2,276732122.4,4792736,1138596,0.47112551,27.24215254,114.671442,0,173759220,377565061.1,6180450,1609965,0.458158069,28.11433148,107.9273276,0
Metoprolol Succinate,Metoprolol Succinate,1,Cambridge Thera,438.66,885,15,11,0.492254428,29.244,39.87818182,1,4159.36,9972,174,74,0.415822251,23.90436782,56.20756757,0
Metoprolol Succinate,Metoprolol Succinate,1,Camber Pharmace,,,,,,,,,,,,,,,,
Metoprolol Succinate,Metoprolol Succinate,1,Bluepoint Labor,23303923.16,46170783.72,975649,213959,0.50430495,23.88556044,108.9177046,0,23103939.43,45082308.96,948595,217854,0.510796369,24.35595742,106.0523995,0
Metoprolol Succinate,Metoprolol Succinate,1,"Cipla USA, Inc.",,,,,,,,,,,,,,,,
Metoprolol Succinate,Metoprolol Succinate,1,Avpak,,,,,,,,,,,,,,,,
Metoprolol Succinate,Metoprolol Succinate,1,Ascend Laborato,,,,,,,,,,,,,,,,
Metoprolol Succinate,Metoprolol Succinate,1,AHP,100139.49,155622,5774,1562,0.640138412,17.34317458,64.10978873,0,38669.52,64366.25,2173,847,0.601415826,17.79545329,45.65468713,0
Metoprolol Succinate,Metoprolol Succinate,1,Actavis/Teva,323667557.9,665699852.6,9970684,2503060,0.485007636,32.46192115,129.3087492,0,341693447.5,725721597.5,10344814,2801695,0.468918995,33.03040997,121.959545,0
Metoprolol Tartrate*,Metoprolol Tartrate,22,Overall,143669110.3,2029354596,21251630,4406948,0.070984355,6.760380745,32.60059121,0,147319050,2081666427,20693165,4381105,0.071518202,7.119213033,33.62600302,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,West-Ward/Hikma,2346.97,3765,30,17,0.623365206,78.23233333,138.0570588,1,353.69,546,28,19,0.647783883,12.63178571,18.61526316,1
Metoprolol Tartrate*,Metoprolol Tartrate,1,Vensun/Strides,2425031.73,38753112.9,425333,146775,0.062494648,5.701489727,16.52210342,0,3532376.74,51011668.65,620928,204488,0.06914152,5.68886689,17.27424954,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,"Trupharma, LLC.",,,,,,,,,,,,,,,,
Metoprolol Tartrate*,Metoprolol Tartrate,1,Rising Pharm,9975280.86,130221169.3,1522973,488763,0.077186465,6.54987374,20.40923896,0,4433032.4,57836740.75,747469,223416,0.08010731,5.930724084,19.84205428,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Mylan Instituti,64880.29,523573.5,11599,2802,0.12425253,5.593610656,23.15499286,0,58744.64,475969,10019,2420,0.123612319,5.863323685,24.27464463,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Mylan,66284918.09,894507964.5,9790053,2475721,0.073809407,6.770639351,26.77398547,0,61757561.71,813069627.4,8421468,2242790,0.076072725,7.333348736,27.53604292,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Major Pharmaceu,3033184.54,45347857.53,509373,192286,0.067611775,5.954741496,15.77433895,0,974601.8,10765069.11,173332,54233,0.090466738,5.622745944,17.97064149,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Legacy Pharmace,5917340.83,120971143,1108407,278047,0.048894041,5.338599296,21.28180067,0,5631590.6,120335427,999076,263651,0.046781182,5.636799002,21.36001988,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Ranbaxy/Sun Pha,117153.65,1482827,23456,5567,0.07885684,4.994613319,21.04430573,0,78490.05,1060199.5,16501,3865,0.073989269,4.756684443,20.30790427,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,"Gsms, Inc.",,,,,,,,,,,,,,,,
Metoprolol Tartrate*,Metoprolol Tartrate,1,Claris/Baxter,555.49,1032,16,13,0.538265504,34.718125,42.73,1,,,,,,,,
Metoprolol Tartrate*,Metoprolol Tartrate,1,Caraco/Sun Phar,24318779.36,345569883.8,3631740,1195916,0.07047772,6.696178515,20.33485576,0,37624920.82,511609323,4960255,1520538,0.072912083,7.585279551,24.74447914,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Caraco Pharm,21927.05,321197.5,4028,1706,0.067864324,5.443656902,12.85290152,0,14293.88,222733,3012,1075,0.064206475,4.74564409,13.29663256,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Cambridge Thera,,,,,,,,,1557,25146,291,133,0.061777188,5.350515464,11.70676692,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Aurobindo Pharm,26365653.7,361938092.8,3299819,887174,0.072669681,7.990030271,29.71869521,0,18081764.74,249835844.3,2328889,724770,0.073692928,7.764116169,24.94827979,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Aphena Pharma S,162.44,1837,24,16,0.130712807,6.768333333,10.1525,1,106.65,1454,24,12,0.074180676,4.44375,8.8875,1
Metoprolol Tartrate*,Metoprolol Tartrate,1,"Almaject, Inc",,,,,,,,,,,,,,,,
Metoprolol Tartrate*,Metoprolol Tartrate,1,Alembic Pharmac,4271048.47,77907892.5,770289,320163,0.054811194,5.544735119,13.34023129,0,14764941.25,260646213.9,2346540,764671,0.056703536,6.29221801,19.30888088,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Advagen Pharma,,,,,,,,,,,,,,,,
Metoprolol Tartrate*,Metoprolol Tartrate,1,Actavis/Teva,712682.44,9620135.5,117254,49794,0.074611175,6.078107698,14.31261678,0,312805.65,3946928,51893,18619,0.079204604,6.027896826,16.80034642,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,Acetris Health,98267.34,1723448.75,27613,4900,0.057536287,3.558734654,20.05455918,0,41248.35,756685.5,11682,3639,0.054895092,3.530932203,11.33507832,0
Metoprolol Tartrate*,Metoprolol Tartrate,1,AHP,59897,459663.5,9623,2375,0.13107127,6.224358308,25.21978947,0,10660,66852,1758,510,0.159936201,6.06370876,20.90196078,0
Metoprolol-Hydrochlorothiazide,Metoprolol/Hydrochlorothiazide,2,Overall,2535406.85,2564089.5,42183,13914,0.986918327,60.10494394,182.2198397,0,3511897.23,3583433,56042,13379,0.978136196,62.66545145,262.4932529,0
Metoprolol-Hydrochlorothiazide,Metoprolol/Hydrochlorothiazide,1,Mylan,1881946.9,1791752,29366,7734,1.049024305,64.08591228,243.3342255,0,1899082.67,1940569.5,29873,8588,0.982399352,63.57187661,221.1321227,0
Metoprolol-Hydrochlorothiazide,Metoprolol/Hydrochlorothiazide,1,Alembic Pharmac,653459.95,772337.5,12817,4984,0.844622614,50.98384567,131.111547,0,1612814.56,1642863.5,26169,7540,0.973269625,61.63072949,213.9011353,0
Metro IV,Metronidazole/Sodium Chloride,1,Overall,9654.57,405646,409,148,0.023800481,23.60530562,65.23358108,0,6244.64,280861,228,109,0.022233916,27.38877193,57.29027523,0
Metro IV,Metronidazole/Sodium Chloride,1,B.Braun,9654.57,405646,409,148,0.023800481,23.60530562,65.23358108,0,6244.64,280861,228,109,0.022233916,27.38877193,57.29027523,0
Metrogel,Metronidazole,1,Overall,481277.72,95943,1141,644,5.065823956,421.8034356,747.3256522,1,349127.68,77930,782,420,4.490862775,446.4548338,831.256381,1
Metrogel,Metronidazole,1,Galderma Labora,481277.72,95943,1141,644,5.065823956,421.8034356,747.3256522,1,349127.68,77930,782,420,4.490862775,446.4548338,831.256381,1
Metronidazole,Metronidazole/Sodium Chloride,5,Overall,90818.73,4407208,4232,1730,0.020878748,21.46000236,52.49637572,0,83809.54,4053258,3785,1645,0.020762944,22.1425469,50.94804863,0
Metronidazole,Metronidazole/Sodium Chloride,1,Sagent Pharmace,,,,,,,,,,,,,,,,
Metronidazole,Metronidazole/Sodium Chloride,1,Hospira/Pfizer,53349.39,2469422,2495,1141,0.021603999,21.38252104,46.75669588,0,55459.24,2797646,2630,1200,0.019823537,21.0871635,46.21603333,0
Metronidazole,Metronidazole/Sodium Chloride,1,Claris/Baxter,2260.61,67013,70,41,0.033733902,32.29442857,55.13682927,0,5550.27,152198,132,64,0.036467431,42.0475,86.72296875,0
Metronidazole,Metronidazole/Sodium Chloride,1,Baxter/Premierp,7554.96,643036,506,185,0.011748891,14.93075099,40.83762162,0,3040.29,267252,207,108,0.011376117,14.6873913,28.15083333,0
Metronidazole,Metronidazole/Sodium Chloride,1,Baxter Healthca,27653.77,1227737,1161,475,0.022524181,23.81892334,58.21846316,0,19759.74,836162,816,347,0.023631473,24.21536765,56.94449568,0
Metronidazole*,Metronidazole,23,Overall,86832871.12,60374004.55,1658192,1533181,1.113564456,52.36599328,56.63575998,0,83476183.56,61655101.3,1702777,1545881,1.046386466,49.02355597,53.99910055,0
Metronidazole*,Metronidazole,1,Viona Pharmaceu,,,,,,,,,,,,,,,,
Metronidazole*,Metronidazole,1,Unichem Pharmac,3261278.65,7194496.247,292716,239734,0.458947171,11.14144307,13.60373852,0,3409858.65,7805287.2,325036,267894,0.442607789,10.49071072,12.72838753,0
Metronidazole*,Metronidazole,1,Teva USA,7033883.92,15762747.11,627843,517010,0.451858588,11.20325292,13.60492818,0,6981696.13,16020765.25,656250,549406,0.44141419,10.63877506,12.7077173,0
Metronidazole*,Metronidazole,1,Strides Pharma,7808.76,16612.5,721,651,0.473966881,10.8304577,11.99502304,0,62322.75,141481,6212,5511,0.442951088,10.03263844,11.30879151,0
Metronidazole*,Metronidazole,1,Solaris Pharma,,,,,,,,,,,,,,,,
Metronidazole*,Metronidazole,1,Sandoz*,11281246.62,5785965,85578,64336,2.024237244,131.8241443,175.3488967,0,10598790.04,6290799.5,91616,68310,1.733754121,115.6871075,155.157225,0
Metronidazole*,Metronidazole,1,Prasco Labs*,19201817.73,8241798.15,161547,102999,2.298949846,118.8621128,186.4272248,0,22451633.64,10297568,202869,126675,2.142395251,110.6705985,177.2380789,0
Metronidazole*,Metronidazole,1,Perrigo Co.,,,,,,,,,,,,,,,,
Metronidazole*,Metronidazole,1,Oceanside Pharm,4915401.79,4003585,55649,43613,1.227750077,88.32866341,112.7049685,0,4126326.3,3157434.5,44006,34269,1.306860459,93.76735672,120.4098836,0
Metronidazole*,Metronidazole,1,Rising Pharm,304705.31,664992.5,27005,23136,0.464177077,11.28329235,13.1701811,0,50344.28,118707.75,5023,4415,0.436561977,10.02275134,11.40300793,0
Metronidazole*,Metronidazole,1,Taro Pharm USA,15600847.4,5825112.8,104447,67577,2.600626995,149.3661608,230.8603134,0,14659759.89,6504506.4,118919,74831,2.159812797,123.2751696,195.9049043,0
Metronidazole*,Metronidazole,1,Major Pharmaceu,13251.92,22012,1449,1071,0.596846163,9.145562457,12.37340803,0,18314.27,33139,1985,1553,0.551907835,9.226332494,11.79283323,0
Metronidazole*,Metronidazole,1,Heritage Pharma,512599.03,1019924.995,42141,35516,0.507778842,12.16390285,14.43290433,0,58720.53,128734.5,5296,4671,0.464006594,11.08771337,12.57129737,0
Metronidazole*,Metronidazole,1,Fougera/Sandoz,9828974.3,3881424.75,75834,41260,2.50888885,129.6117085,238.2204144,0,8667372.15,3721639.3,71349,40079,2.304608146,121.4785372,216.2571958,0
Metronidazole*,Metronidazole,1,Cosette Pharmac,11375479.07,5621436,115743,73111,2.023828694,98.2822207,155.5918955,0,10095937.27,5574966,115302,74107,1.81133957,87.56081655,136.2345969,0
Metronidazole*,Metronidazole,1,Cambridge Thera,,,,,,,,,227.72,678,27,26,0.345121536,8.434074074,8.758461539,1
Metronidazole*,Metronidazole,1,Bluepoint Labor,296192.26,671091.5,25685,20981,0.450354525,11.53172124,14.11716601,0,249911.14,602374,23653,19534,0.42413879,10.56572697,12.79364902,0
Metronidazole*,Metronidazole,1,Avet Pharmaceut,,,,,,,,,75253.41,166212,7015,6244,0.45778653,10.72749964,12.05211563,0
Metronidazole*,Metronidazole,1,Aurobindo Pharm,74996.48,169069,6804,6026,0.452595392,11.02241035,12.44548291,0,10834.37,22767,930,792,0.478426565,11.64986022,13.6797601,0
Metronidazole*,Metronidazole,1,Amneal Pharmace,2928955.4,1317190,27893,16630,2.223639262,105.0068261,176.1247986,0,1704042.95,822695.4,17068,9604,2.071292668,99.83846672,177.4305446,0
Metronidazole*,Metronidazole,1,Amici Pharmaceu,,,,,,,,,,,,,,,,
Metronidazole*,Metronidazole,1,Alembic Pharmac*,189320.47,167318,6564,5679,1.098277211,28.84224101,33.33693784,0,253044.77,242607.5,10004,8602,0.942678114,25.29435926,29.41696931,0
Metronidazole*,Metronidazole,1,AHP,6112.01,9229,573,434,0.65259297,10.66668412,14.08297235,0,1793.3,2739,217,179,0.656690841,8.2640553,10.01843575,0
Metyrosine,Metyrosine,2,Overall,,,,,,,,,,,,,,,,
Metyrosine,Metyrosine,1,Oceanside Pharm,,,,,,,,,,,,,,,,
Metyrosine,Metyrosine,1,Amneal Pharmace,,,,,,,,,,,,,,,,
Mexiletine HCl,Mexiletine HCl,5,Overall,12202299.73,9128644,74994,16247,1.341190134,162.7103466,751.0494079,0,13569559.15,10132314,80111,17707,1.342972018,169.3844684,766.3386881,0
Mexiletine HCl,Mexiletine HCl,1,Teva USA,12196041.97,9124244,74945,16242,1.341030218,162.7332306,750.8953312,0,13561498.33,10126920,80059,17701,1.342903724,169.3938012,766.1430614,0
Mexiletine HCl,Mexiletine HCl,1,Lannett Co. Inc,,,,,,,,,,,,,,,,
Mexiletine HCl,Mexiletine HCl,1,Ingenus Pharmac,,,,,,,,,,,,,,,,
Mexiletine HCl,Mexiletine HCl,1,Avkare,6257.76,4400,49,15,1.585780052,127.7093878,417.184,0,8060.82,5394,52,25,1.448116633,155.0157692,322.4328,0
Mexiletine HCl,Mexiletine HCl,1,Ani Pharmaceuti,,,,,,,,,,,,,,,,
Miacalcin*,"Calcitonin,Salmon,Synthetic",1,Overall,5075687.36,4329,383,150,1172.484953,13252.44742,33837.91573,0,6012289.75,4495.1,403,124,1337.5208,14918.83313,48486.20766,0
Miacalcin*,"Calcitonin,Salmon,Synthetic",1,Mylan Instituti,5075687.36,4329,383,126,1172.484953,13252.44742,40283.23302,0,6012289.75,4495.1,403,124,1337.5208,14918.83313,48486.20766,0
Mibelas 24 Fe,Norethindrone-E.Estradiol-Iron,1,Overall,65167.22,15983,373,111,4.077283364,174.7110456,587.0920721,0,55009.91,17028,402,95,3.230556143,136.8405721,579.0516842,0
Mibelas 24 Fe,Norethindrone-E.Estradiol-Iron,1,Lupin Pharmaceu,65167.22,15983,373,111,4.077283364,174.7110456,587.0920721,0,55009.91,17028,402,95,3.230556143,136.8405721,579.0516842,0
Micafungin,Micafungin Sodium,5,Overall,,,,,,,,,,,,,,,,
Micafungin,Micafungin Sodium,1,Xellia Pharmace,,,,,,,,,,,,,,,,
Micafungin,Micafungin Sodium,1,Sagent Pharmace,,,,,,,,,,,,,,,,
Micafungin,Micafungin Sodium,1,Par Pharm.,,,,,,,,,,,,,,,,
Micafungin,Micafungin Sodium,1,Fresenius Kabi,,,,,,,,,,,,,,,,
Micafungin,Micafungin Sodium,1,Apotex Corp,,,,,,,,,,,,,,,,
Micardis,Telmisartan,1,Overall,4733164.62,783013,14638,2855,6.045472641,323.3477675,1657.851005,0,4427029.98,684824,11998,2400,6.465936616,368.9806618,1844.595825,0
Micardis,Telmisartan,1,Boehringer Ing.,4733164.62,783013,14638,2855,6.045472641,323.3477675,1657.851005,0,4427029.98,684824,11998,2400,6.465936616,368.9806618,1844.595825,0
Micardis HCT,Telmisartan/Hydrochlorothiazid,1,Overall,2785524.93,453767,9184,1729,6.137204509,303.3019305,1611.061267,0,2564172.15,393496,7668,1388,6.51562892,334.3990806,1847.386275,0
Micardis HCT,Telmisartan/Hydrochlorothiazid,1,Boehringer Ing.,2785524.93,453767,9184,1729,6.137204509,303.3019305,1611.061267,0,2564172.15,393496,7668,1388,6.51562892,334.3990806,1847.386275,0
Miconazole 3,Miconazole Nitrate,1,Overall,85050.81,6143,1760,1524,13.84515872,48.32432386,55.80761811,0,90860.93,6613,1863,1640,13.73974444,48.77129898,55.4030061,0
Miconazole 3,Miconazole Nitrate,1,Actavis/Teva,85050.81,6143,1760,1524,13.84515872,48.32432386,55.80761811,0,90860.93,6613,1863,1640,13.73974444,48.77129898,55.4030061,0
Miconazole-Zinc Oxide-Petroltm,Miconazole Nitrate/Zinc Ox/Pet,1,Overall,,,,,,,,,10067.81,1050,19,18,9.588390476,529.8847368,559.3227778,1
Miconazole-Zinc Oxide-Petroltm,Miconazole Nitrate/Zinc Ox/Pet,1,Mylan,,,,,,,,,10067.81,1050,19,18,9.588390476,529.8847368,559.3227778,1
Microdot Insulin Pen Needle,"Pen Needle, Diabetic",1,Overall,,,,,,,,,,,,,,,,
Microdot Insulin Pen Needle,"Pen Needle, Diabetic",1,Cambridge Senso,,,,,,,,,,,,,,,,
Microgestin,Norethindrone Ac-Eth Estradiol,1,Overall,270502.75,398979,10581,2564,0.678856221,25.56495133,105.5002925,0,281534.68,358203,9166,2321,0.786560971,30.71510801,121.2988712,0
Microgestin,Norethindrone Ac-Eth Estradiol,1,Mayne Pharma In,270502.75,398979,10581,2477,0.678856221,25.56495133,109.2057933,0,281534.68,358203,9166,2314,0.786560971,30.71510801,121.6658081,0
Microgestin 24 Fe,Norethindrone-E.Estradiol-Iron,1,Overall,,,,69,,,,,,,,11,,,,
Microgestin 24 Fe,Norethindrone-E.Estradiol-Iron,1,Mayne Pharma In,,,,,,,,,,,,,,,,
Microgestin Fe,Norethindrone-E.Estradiol-Iron,1,Overall,465465.07,871006,19261,4727,0.534251185,24.16619438,98.46944574,0,273912.21,457064,10211,3107,0.59925359,26.82520909,88.15970711,0
Microgestin Fe,Norethindrone-E.Estradiol-Iron,1,Mayne Pharma In,465465.07,871006,19261,4508,0.534251185,24.16619438,103.2531211,0,273912.21,457064,10211,3077,0.59925359,26.82520909,89.01924277,0
Midazolam HCl,Midazolam HCl/PF,3,Overall,25643.98,13471,7699,7115,2.0428535,3.330819587,3.604213633,0,59020.69,29581,17290,15375,2.142147505,3.413573742,3.838744065,0
Midazolam HCl,Midazolam HCl/PF,1,Hospira/Pfizer,24190.75,12550,7462,6745,2.056556603,3.241858751,3.58647146,0,58089.6,29104,17156,15213,2.142805948,3.385964094,3.818418458,0
Midazolam HCl,Midazolam HCl/PF,1,Hospira-Novaplu,83.48,35,16,16,2.822946429,5.2175,5.2175,1,116.72,39,15,15,2.765764706,7.781333333,7.781333333,1
Midazolam HCl,Midazolam HCl/PF,1,Fresenius Kabi,1369.75,886,221,169,1.523694932,6.197963801,8.105029586,0,814.37,438,119,107,1.968613808,6.843445378,7.610934579,0
Midazolam HCl*,Midazolam HCl,6,Overall,68121.08,51515.3,16482,14130,1.868813867,4.133059095,4.82102477,0,79014.25,59046,17668,15240,1.901795125,4.472167195,5.184662074,0
Midazolam HCl*,Midazolam HCl,1,West-Ward/Hikma,53215.95,38321.4,15477,13422,1.812991476,3.438389223,3.96483013,0,56127.05,37198.8,16360,14368,1.861295481,3.430748778,3.906392678,0
Midazolam HCl*,Midazolam HCl,1,Roxane/West-War,8300.21,8846.5,216,130,0.938247895,38.42689815,63.84776923,0,15487.27,16437.5,420,212,0.942191331,36.87445238,73.05316038,0
Midazolam HCl*,Midazolam HCl,1,Perrigo Co.,1533.05,2660.4,72,46,0.576247933,21.29236111,33.32717391,0,1884.83,3328.7,75,36,0.566236068,25.13106667,52.35638889,0
Midazolam HCl*,Midazolam HCl,1,Hospira/Pfizer,90.83,101,12,,0.899306931,7.569166667,,1,,,,,,,,
Midazolam HCl*,Midazolam HCl,1,Fresenius Kabi,3856.49,1145,567,512,3.640781482,6.801569665,7.532207031,0,4973.68,1781,765,687,3.405826953,6.501542484,7.239708879,0
Midazolam HCl*,Midazolam HCl,1,Akorn Inc.,1124.55,441,138,129,3.064165945,8.148913044,8.717441861,0,541.42,300,48,32,2.218260989,11.27958333,16.919375,0
Midodrine HCl,Midodrine HCl,18,Overall,53130438.07,65129145.42,728041,160814,0.834358915,72.97726099,330.3844073,0,60219102.18,76088273.49,822259,186014,0.810494435,73.23617276,323.7342468,0
Midodrine HCl,Midodrine HCl,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,"Xiromed, LLC",,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,Upsher-Smith La,13740951.24,15438810.34,197107,56391,0.903694252,69.71315702,243.6727712,0,34819983.67,43169567.47,480340,127755,0.826007318,72.49028536,272.5528055,0
Midodrine HCl,Midodrine HCl,1,"Trupharma, LLC.",,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,Rising Pharm,,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,Sandoz,7751449.3,10691153.5,105823,36409,0.736012909,73.24919252,212.8992639,0,3489888.9,4256710.313,45748,24693,0.838829108,76.28505946,141.3311019,0
Midodrine HCl,Midodrine HCl,1,Par Pharm.,,,,,,,,,49120.11,54860,674,597,0.892331846,72.87850148,82.27824121,0
Midodrine HCl,Midodrine HCl,1,Mylan Instituti,45319.49,57417,774,279,0.789304387,58.55231266,162.435448,0,81601.41,106205.5,1341,847,0.768335067,60.85116331,96.34168831,0
Midodrine HCl,Midodrine HCl,1,Mylan,16305222.74,19403253.17,201582,60873,0.862177492,80.88630304,267.8564017,0,13419697.67,17631361.01,183864,64898,0.775624045,72.98708649,206.7813749,0
Midodrine HCl,Midodrine HCl,1,Major Pharmaceu,,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,"Gsms, Inc.",,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,Global Pharm,827831.24,1320467.5,16352,6502,0.626922844,50.62568738,127.3194771,0,262272.57,443505,5373,2337,0.591363277,48.81305974,112.2261746,0
Midodrine HCl,Midodrine HCl,1,Avkare,202985.58,308319.5,3383,1747,0.661088744,60.00164942,116.1909445,0,121584.11,142862.5,1820,961,0.855308545,66.80445604,126.5183247,0
Midodrine HCl,Midodrine HCl,1,Aurobindo Pharm,,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,Apotex Corp,11804294.73,15646016.91,175338,59041,0.768129429,67.32308302,199.933855,0,7001964.17,9227027.7,90005,44101,0.777040392,77.79527993,158.7710975,0
Midodrine HCl,Midodrine HCl,1,Amneal Pharmace,2389346.64,2185739.5,26677,10265,1.08843227,89.56579226,232.7663556,0,926709.48,981982,12357,5094,0.964935869,74.99469774,181.9217668,0
Midodrine HCl,Midodrine HCl,1,Alembic Pharmac,,,,,,,,,,,,,,,,
Midodrine HCl,Midodrine HCl,1,AHP,63037.11,77968,1005,493,0.815189633,62.72349254,127.8643205,0,46280.09,74192,737,484,0.625286813,62.79523745,95.62002066,0
Migergot,Ergotamine Tartrate/Caffeine,1,Overall,,,,288,,,,,,,,230,,,,
Migergot,Ergotamine Tartrate/Caffeine,1,Cosette Pharmac,,,,,,,,,,,,,,,,
Miglitol,Miglitol,2,Overall,788515.34,479116.5,3399,880,1.636784961,231.9845072,896.0401591,0,914504.12,549449.5,3574,875,1.662742133,255.8769222,1045.147566,0
Miglitol,Miglitol,1,Westminster Pha,,,,,,,,,,,,,,,,
Miglitol,Miglitol,1,Sun Pharmaceuti,788515.34,479116.5,3399,880,1.636784961,231.9845072,896.0401591,0,914504.12,549449.5,3574,875,1.662742133,255.8769222,1045.147566,0
Miglustat,Miglustat,1,Overall,,,,,,,,,2033329.49,9090,67,11,223.6886128,30348.20134,184848.1355,0
Miglustat,Miglustat,1,Ani Pharmaceuti,,,,,,,,,2033329.49,9090,67,11,223.6886128,30348.20134,184848.1355,0
Migranal,Dihydroergotamine Mesylate,1,Overall,2761687.81,8360,925,330,330.3454318,2985.608443,8368.750939,0,2134974.96,4822,537,195,442.7571464,3975.744805,10948.58954,0
Migranal,Dihydroergotamine Mesylate,1,Bausch Health U,2761687.81,8360,925,330,330.3454318,2985.608443,8368.750939,0,2134974.96,4822,537,195,442.7571464,3975.744805,10948.58954,0
